st_code,dt_code,state,district,current_ac_cr,savings_ac_cr,deposit_cr,credit_cr,population,housing_loan_cr,con_durable_loan_cr,auto_loan_cr,education_loan_cr,cc_loan_cr,others_loan_cr
36,739,TELANGANA,RAJANNA(SIRCILLA),103.2,1390.6,2331.7,2621.2,724507,380.6,1.9,40.9,28.3,72.2,377
36,537,TELANGANA,RANGAREDDI,11353.6,19206.6,86562.4,50282.8,4488927,17495.1,21.1,2914,1255.6,553.4,8471.9
36,740,TELANGANA,SANGAREDDY,944.4,5993.3,12897.6,24064.9,2125402,12400.5,6.2,586.3,286.5,254.5,3943.3
36,741,TELANGANA,SIDDIPET,256.2,2615.7,4125.3,7420.8,1368991,1254.2,7.8,163.6,102.7,66.3,1023.7
36,748,TELANGANA,SURYAPET,265.6,2376.6,3981.5,11183.5,1396543,1991.2,8.9,228.6,188.8,69.5,1445.6
36,743,TELANGANA,VIKARABAD,274.8,1771,2912,4687.7,1628189,563.1,1.9,190.3,40.3,51.6,606.1
36,745,TELANGANA,WANAPARTHY,128.1,1056.9,1661.5,3362.4,821856,448.4,8.7,50.8,50.6,29.7,516.6
36,749,TELANGANA,WARANGAL,290.4,2201.4,5411.4,6515.4,1066910,1275,40.9,125.3,128.3,57.5,1324.1
36,540,TELANGANA,HANUMAKONDA,960.8,5833,16831.9,23793.6,1341350,4706.7,7.9,1387,473.5,289.1,4832.2
36,747,TELANGANA,YADADRI BHUVANAGIRI,155.5,1779.2,2761,5161.3,931565,665.8,5.7,116.7,72.5,73.2,704.7
16,291,TRIPURA,DHALAI,56.3,503.7,875.3,639.6,565860,39.5,0.6,9.1,3.1,0.4,250.2
16,709,TRIPURA,GOMATI,103,849.9,1637.1,1240.9,713637,190.9,0.8,87.5,7.6,4.4,349.2
16,708,TRIPURA,KHOWAI,44.5,396.6,777.2,413.5,427237,34.2,0.1,3.9,2.9,0.2,146
16,292,TRIPURA,NORTH TRIPURA,131.6,1127.9,2034.4,1310.6,535310,108.8,0.5,77,7.3,5.9,346.7
16,707,TRIPURA,SEPAHIJALA,40,617.6,1002,623.5,615838,57.9,0.2,6.4,3.6,2.7,110.4
16,290,TRIPURA,SOUTH TRIPURA,82,795.7,1453.6,859.4,512160,69.2,0.5,6.8,6.3,1.3,200.9
16,710,TRIPURA,UNAKOTI,23.7,194.8,338.9,290.5,471182,20.5,0.1,4,1.4,0.2,143.4
16,289,TRIPURA,WEST TRIPURA,1381.3,8682.3,21658.3,8337.9,1383216,1938.3,10.6,394.1,91.5,46.1,1932.4
9,146,UTTAR PRADESH,AGRA,4213.6,21707.7,58813.9,38621.6,6925652,6212.5,55.3,2602,238.2,301.6,4235
9,143,UTTAR PRADESH,ALIGARH,1402.8,14333.1,29037.2,13056.3,5762217,2023.2,27.6,828.4,89.9,135.6,1833
9,178,UTTAR PRADESH,AMBEDKAR NAGAR,414,5518.1,8388.1,4003.4,3796799,314.9,13.9,283,16.6,62,806.6
9,706,UTTAR PRADESH,AMETHI,260,4691.6,7909.6,3409.8,3033351,260.2,8.1,230.9,15.9,39.8,492
9,162,UTTAR PRADESH,AURAIYA,213.9,3371.7,5543.4,2222.1,2111571,198,27.3,137.3,10.9,31,478
9,177,UTTAR PRADESH,AYODHYA,816.3,9835.9,20442.1,6473.1,4033466,1010,32.9,505.7,36.7,72.4,1216.1
9,191,UTTAR PRADESH,AZAMGARH,677.6,12213.7,20081.6,6550.4,6713690,374.7,18.2,553.9,35.9,65.4,1466
9,139,UTTAR PRADESH,BAGHPAT,299,4548.2,7793.8,3546.3,1786570,321.3,3.6,157.4,26,34.9,526.2
9,180,UTTAR PRADESH,BAHRAICH,702.3,4839.2,7680,5577.5,5470080,284.3,23.7,252.1,20.1,62.6,722.3
9,193,UTTAR PRADESH,BALLIA,495.4,8131.3,13854.3,4261.3,4794192,367.6,25.8,222,25.2,71.9,1224.9
9,182,UTTAR PRADESH,BALRAMPUR,190,3556.1,4869.1,1971.5,3375660,100.4,4.2,114.1,7.2,43.4,361.5
9,170,UTTAR PRADESH,BANDA,302.9,3537.2,5931.2,2461.8,2672813,243.5,8,186.9,11.3,14.6,407.3
9,176,UTTAR PRADESH,BARA BANKI,515.7,6178.9,9701.6,6372.8,4966899,1071.2,27.6,364.3,28.4,41.7,694.4
9,150,UTTAR PRADESH,BAREILLY,1654.3,13737.6,32768.1,23497,7084822,3924.9,22.6,1199.3,169.3,208.3,3276.7
9,185,UTTAR PRADESH,BASTI,358.7,6187.3,9817.3,4043.4,3549997,339.4,8.3,277,23.5,44.5,992.8
9,754,UTTAR PRADESH,SAMBHAL,318.2,2941.8,4660.5,3612.4,3705415,288.4,4.2,119.3,26.7,38.7,436
9,134,UTTAR PRADESH,BIJNOR,765.5,9741.8,15744.9,9254.2,5763220,872.7,8.1,350.6,74.4,94.7,1204.2
9,149,UTTAR PRADESH,BUDAUN,374.1,4618.3,7070.9,5079.4,4825799,279.4,9.3,214.1,32,26.8,837.5
9,142,UTTAR PRADESH,BULANDSHAHR,893.6,11507.5,19776.9,10279.7,5442244,1235.7,8.7,577.9,58.9,125,1259.9
9,196,UTTAR PRADESH,CHANDAULI,345.1,4794.7,8515.7,4059.3,2810482,545.5,14.8,175.7,28.4,20.6,928.8
9,171,UTTAR PRADESH,CHITRAKOOT,139.5,1876.6,3008.4,1265.4,1638290,100.7,2.2,63.3,5,10.8,239
9,190,UTTAR PRADESH,DEORIA,442.6,8465.4,13709.2,5434,4275941,683.8,25.5,289.4,38.1,81.1,1434.6
9,201,UTTAR PRADESH,ETAH,277.7,3422.1,5456.6,3552.7,2720867,177.1,9.1,145.3,13.7,25.5,707
9,161,UTTAR PRADESH,ETAWAH,465.3,5099.9,9162,4148.8,2403163,308.8,11,308.7,22.4,35.9,765.6
9,159,UTTAR PRADESH,FARRUKHABAD,411.7,3862.9,6892,2872.5,2809452,206.6,6.8,177,20,28.5,630.3
9,172,UTTAR PRADESH,FATEHPUR,358,6016.7,9205.8,4251.3,3929672,285.2,9.5,294.6,15.1,23.4,734.3
9,147,UTTAR PRADESH,FIROZABAD,744.1,6634.7,11567.8,7136.9,3856460,539.7,17.7,438,29.4,59.1,967.9
9,141,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,23216.4,56952.3,238450.4,130197,3429582,41482.5,129.7,5017.2,677.7,1588.3,6895.6
9,140,UTTAR PRADESH,GHAZIABAD,6824.5,33544,101051.6,51936.8,6127690,20496.3,132.8,3462,452.8,628.7,4608.9
9,195,UTTAR PRADESH,GHAZIPUR,490.1,10161.5,18049,6489.3,5385267,433.1,10.8,315.1,37.1,52.5,1589.7
9,183,UTTAR PRADESH,GONDA,472.1,6564.3,10375.8,4327.8,5321587,318.4,19.6,257.1,24.3,84.8,666.6
9,188,UTTAR PRADESH,GORAKHPUR,2618.9,21437.6,44504.8,23168.5,6587777,3959.8,35.3,2023.5,188.6,228.6,4099.5
9,168,UTTAR PRADESH,HAMIRPUR,200.4,2745.7,4165.4,2060.3,1621663,93.8,3.8,82.1,7.3,27.4,336.9
9,155,UTTAR PRADESH,HARDOI,539.2,7610.2,11681.6,5960.4,6280484,410.3,13.5,338.4,19,36.7,836.7
9,144,UTTAR PRADESH,HATHRAS,385.5,3818.4,6661.3,3891.4,2355416,292.5,6.8,144.1,23.6,30.9,559
9,165,UTTAR PRADESH,JALAUN,376.7,4190.8,6710.2,2966.5,2456866,188.2,18,142.5,14.4,27.9,469.4
9,194,UTTAR PRADESH,JAUNPUR,636,11284.1,19651.7,6825.2,6450061,606,6.4,447.6,48.8,73.4,1526.7
9,166,UTTAR PRADESH,JHANSI,1057.2,12656.5,23865.2,10670.4,2821682,2298.4,22.3,795.5,78.8,94.8,1694.2
9,137,UTTAR PRADESH,AMROHA,377.3,3007.2,4781.4,3018.8,3397726,343.1,4,179.2,24.5,63.9,605.5
9,160,UTTAR PRADESH,KANAUJ,400.9,3499.9,5486.5,2980.2,2531289,167.1,10.1,190.9,10.2,29.1,479.2
9,163,UTTAR PRADESH,KANPUR DEHAT,216.2,3409.2,5144.9,2229.6,2617266,194.7,4.9,101.9,9.3,15.4,412.6
9,164,UTTAR PRADESH,KANPUR NAGAR,7591.8,33023.7,103301.3,54781.2,6420733,8630.1,81.7,3310.6,426.7,394.5,5327.3
9,202,UTTAR PRADESH,KASGANJ,177.1,2291.2,3505.7,2187.2,2152740,102.9,12.7,61.9,11.8,15.1,288.9
9,174,UTTAR PRADESH,KAUSHAMBI,155.8,3487.3,4771.5,1991.2,2554582,101.5,5,110,3.1,20.6,469.1
9,153,UTTAR PRADESH,KHERI,543.9,6333.1,10289.8,7748.5,6405828,429.7,35.4,285,32.7,45.9,820.9
9,189,UTTAR PRADESH,KUSHI NAGAR,415.3,6510.2,9637.4,4525,5621005,346.5,18.5,226.9,29.2,116.1,899.2
9,167,UTTAR PRADESH,LALITPUR,210.1,2457.7,4249.6,3052.7,1918777,183.4,9.4,118.1,6.7,10.6,308.4
9,157,UTTAR PRADESH,LUCKNOW,13262.7,103018.4,275492.9,110717.6,7569972,23690.7,177.7,6596.4,1287.9,970,9183.1
9,187,UTTAR PRADESH,MAHARAJGANJ,583.8,4288.3,6366.2,4209.7,4406744,260.9,6.6,154.6,17.1,63.3,908.9
9,169,UTTAR PRADESH,MAHOBA,198.6,2105.3,3316.1,1980,1384319,102.5,6.7,68.6,4.9,15,205.5
9,148,UTTAR PRADESH,MAINPURI,348.2,4243.7,6728.3,4336.8,2874325,182.6,16.1,236.7,10.9,40.7,748.6
9,145,UTTAR PRADESH,MATHURA,1257.5,11408.2,25657.6,14182.5,4029994,1905.3,28.2,899.7,74.9,118,1953.2
9,192,UTTAR PRADESH,MAU,537.3,6062.9,10345.4,3724.7,3226928,279.4,16.7,219.9,23.1,473.5,721.4
9,138,UTTAR PRADESH,MEERUT,2872.7,21239.9,52226.3,28239.4,5157916,5147.4,38.3,2285.8,234.4,265.3,3875.3
9,199,UTTAR PRADESH,MIRZAPUR,508.2,6026.3,11034.8,4762,4036741,423.1,31.2,289.3,25.4,33.9,901.3
9,135,UTTAR PRADESH,MORADABAD,1815.1,9162.6,21558.3,15349.8,4497848,2640.4,16.4,1190.5,103.2,118.3,1823.4
9,133,UTTAR PRADESH,MUZAFFARNAGAR,1133.2,9283.6,17818.9,15491.4,4489208,1466,9.3,557.1,95.2,128.2,1022.7
9,705,UTTAR PRADESH,HAPUR,517.8,5301.4,9498.2,5917.6,2422601,645.5,9.5,372.2,39.8,41.5,622.5
9,151,UTTAR PRADESH,PILIBHIT,312.1,4066,6530.4,5432.8,3182830,348.7,6.9,160.5,23.7,40.3,615.6
9,704,UTTAR PRADESH,SHAMLI,237.9,3393.9,5564.8,3801.1,1834858,272.5,2.8,132.8,28.1,41.4,407
9,173,UTTAR PRADESH,PRATAPGARH,447.6,7734.2,12311.8,4080.8,4984335,312.6,15.4,299.9,21.2,44.2,900.3
9,175,UTTAR PRADESH,PRAYAGRAJ,3406.3,28809.5,65877.8,24085.4,9147623,5573.5,59.9,2187.5,206.7,271.2,4904.8
9,158,UTTAR PRADESH,RAI BARELI,523.4,7563.1,13521.6,6659.3,4424894,770.6,16.3,486.7,56.7,59.2,1214.3
9,136,UTTAR PRADESH,RAMPUR,444.9,4614.4,7473,4817.2,3751302,364.5,8.4,246.3,30.3,30.4,722.5
9,132,UTTAR PRADESH,SAHARANPUR,1240.3,11674,22155,15854,5504661,2060.7,14.8,688.6,151.6,159,1530
9,186,UTTAR PRADESH,SANT KABIR NAGAR,343.6,3332.6,4964.1,2161.5,2598298,222.6,5.1,118,12.3,28.6,559.9
9,198,UTTAR PRADESH,SANT RAVIDAS NAGAR,654.7,3909.8,7793.3,3731.4,2315271,264.2,11.6,192.4,23.2,37.6,591.1
9,152,UTTAR PRADESH,SHAHJAHANPUR,605.1,6245.8,10534.6,7995.4,4656969,733.5,20.8,285.3,34.2,80.9,977.3
9,181,UTTAR PRADESH,SHRAVASTI,243,1532.3,2232.3,1184.9,1828859,42.4,13.5,46.7,2.6,20.5,182.6
9,184,UTTAR PRADESH,SIDHARTHANAGAR,397.2,4486.3,6409.3,2488.5,4418861,190.1,5.5,150.5,9.1,43,741.4
9,154,UTTAR PRADESH,SITAPUR,543.2,6287.2,10315.1,5678.7,7084074,488.9,26.5,254.3,24,59.6,870.3
9,200,UTTAR PRADESH,SONBHADRA,615.5,5528,11351.1,4800.2,2877722,409.1,37.7,330.9,34.7,47.2,957.9
9,179,UTTAR PRADESH,SULTANPUR,357.7,5290.3,8947.6,3768.7,3539620,439.6,14.3,259.4,24,25.3,815.2
9,156,UTTAR PRADESH,UNNAO,469.3,8478,13529.9,3872.5,4694852,542,9.5,251.1,23.5,43.8,663.3
9,197,UTTAR PRADESH,VARANASI,4302.6,24520.4,64027.4,34312.9,5555303,6559.2,73.8,2158.1,319.3,251.2,4806.1
5,64,UTTARAKHAND,ALMORA,202.7,3576.3,6893.3,1695.2,831090,376.3,2.8,93.6,24.1,8.6,590.8
5,63,UTTARAKHAND,BAGESHWAR,42.8,1173.6,2064.4,433.5,344366,67.6,0.7,18.5,5.2,1.7,177.8
5,57,UTTARAKHAND,CHAMOLI,430.4,2165,3958.3,921.2,574379,142.9,0.4,43.1,7.4,1.7,426
5,65,UTTARAKHAND,CHAMPAWAT,92.1,1292.5,2591.2,791.3,388042,135.3,0.6,46.2,9.9,3.5,291.5
5,60,UTTARAKHAND,DEHRA DUN,4534.2,35695.3,116715.6,37042.1,2885498,11642.7,91.7,2691.2,497.4,265.2,4579.9
5,61,UTTARAKHAND,GARHWAL,432.7,4928.7,9928.4,2200.9,978042,536.8,4.8,162.5,31.1,15.8,611.6
5,68,UTTARAKHAND,HARIDWAR,1576.3,11978.9,29833.6,16506.8,3279112,3902.2,24.3,819,224.6,217.5,1515.1
5,66,UTTARAKHAND,NAINITAL,1175.9,9641.7,22276.7,10143.8,1483408,2536,10.7,745.6,132,67,1338.1
5,62,UTTARAKHAND,PITHORAGARH,163.6,2391.9,4555.5,1108.6,675324,148.9,1.2,59.6,12.7,3.2,581.6
5,58,UTTARAKHAND,RUDRAPRAYAG,147.2,1336.2,2349.2,564.3,336671,85.4,0.3,30.5,5.5,1.9,188.1
5,59,UTTARAKHAND,TEHRI GARHWAL,343.8,3466.6,5879.9,1382.5,901090,321.2,0.5,111.4,17.9,4.1,364.7
5,67,UTTARAKHAND,UDHAM SINGH NAGAR,1447.7,10291,20513.1,21727.7,2892827,2603,15.2,1011.8,354.9,210.5,1691.7
5,56,UTTARAKHAND,UTTAR KASHI,163.5,1293,2191.5,950.7,555539,208.5,1.4,42.4,8,2.3,284.6
19,774,WEST BENGAL,ALIPURDUAR,788.7,3437.4,7152.5,3214.3,1824767,284.8,15.6,113.9,27.3,12.8,710.8
19,339,WEST BENGAL,BANKURA,658.7,8401.4,19460.4,6246.5,5022521,1390.4,9.1,248,56.5,24.5,1074.9
19,334,WEST BENGAL,BIRBHUM,961,8275.1,19580.3,8009.8,5204926,1481.4,6.8,245.9,43,47.8,1212.5
19,331,WEST BENGAL,DAKSHIN DINAJPUR,255.2,2572.3,5056.3,3293.1,2336754,421.4,4,50.9,12.7,14,704.9
19,327,WEST BENGAL,DARJILING,1983.6,10693.7,25494.4,19172.1,2412399,4014.3,90.3,1079,131.6,120.2,4046.2
19,341,WEST BENGAL,HAORA,3277.8,18901.7,54984.7,19692.4,5521856,5356.7,16.9,563.1,219.9,176.5,2461.3
19,338,WEST BENGAL,HUGLI,2074.5,21739,57784.5,19086.8,7196403,4838,16,587.1,191.7,133.1,2279.4
19,328,WEST BENGAL,JALPAIGURI,771.3,6379,13267.9,8869.1,3625426,1628.8,30.4,349.8,62.6,25.3,1788.4
19,776,WEST BENGAL,JHARGRAM,199.2,2734,5017.2,2190.5,1574338,295.1,3.2,90.5,18.1,3.6,370
19,775,WEST BENGAL,KALIMPONG,114.7,1053.6,1922.8,1068.2,284329,257.5,6.8,37.3,10.3,3.2,326
19,329,WEST BENGAL,KOCH BIHAR,638.7,4996.5,10471.5,8047.9,4188411,1120.4,65.7,178.6,38.5,27.1,1311.6
19,342,WEST BENGAL,KOLKATA,42034.9,94005.4,457708.1,310091.7,6558040,33462,473.7,5263.4,1936.5,2301.3,15476.3
19,332,WEST BENGAL,MALDAH,810.2,7037,13807.4,8235.4,5500664,1023.9,12.8,354.1,31.6,41.5,1331.4
19,333,WEST BENGAL,MURSHIDABAD,1744.6,12050.9,25001.3,14030.4,10604825,1915.1,24.2,372.2,79.3,66.1,2441.2
19,336,WEST BENGAL,NADIA,1346.7,13916.3,32054,13191.2,6895876,2556.8,14.5,330.9,67.5,88.4,2703.9
19,337,WEST BENGAL,NORTH 24 PARGANAS,8813.1,61134,187245,53387.2,13966834,19931,57,1938.2,597.1,776.2,8067.9
19,777,WEST BENGAL,PASCHIM BARDHAMAN,2322.9,17489.3,57701.7,23197.7,4917093,4621.4,85,1628,247.2,172.5,5984.5
19,344,WEST BENGAL,PASCHIM MEDINIPUR,1534.9,13481.3,32698.7,14962.5,6950197,2506.7,23.4,578.3,345.9,80.9,2242.3
19,335,WEST BENGAL,PURBA BARDHAMAN,1568.2,12469.3,31613.9,15731.3,6019948,2698.7,13.2,430.5,101.6,89.4,1846
19,345,WEST BENGAL,PURBA MEDINIPUR,1602.5,12528.1,29390.9,14322.8,7288068,1929.7,16.8,408.8,128.4,94.3,1788.5
19,340,WEST BENGAL,PURULIYA,411.4,7160,14281.4,3712.5,4330220,760.2,8.8,138.9,36.7,13.4,857.3
19,343,WEST BENGAL,SOUTH 24 PARGANAS,1681.8,19872.3,45145.8,17627.9,12945129,4889.7,17.8,414.6,162.1,79,2093.9
19,330,WEST BENGAL,UTTAR DINAJPUR,580.2,4380.5,8357.1,6573.8,4298955,578.6,6.5,198.5,23.2,26.8,957.3
22,,CHHATTISGARH,KHAIRAGARH-CHHUIKHADAN-GANDAI,49.4,598.9,881.5,484.9,,45.1,0.2,13.5,1,1.7,83.1
22,,CHHATTISGARH,MANENDRAGARH-CHIRMIRI-BHARATPUR,104.8,1270.6,3295.3,1982.6,,95.8,45.2,128.3,8.6,863.4,362.2
22,,CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,30.6,345.3,529.6,177.3,,15.1,1.4,12.7,0.8,0.3,45.8
22,,CHHATTISGARH,SAKTI,89.6,1350.4,2159,936,,70.1,2.6,40,4.8,4.4,219.7
22,,CHHATTISGARH,SARANGARH-BILAIGARH,91.9,1032.2,1784.1,1207.8,,90.2,5.7,53.8,8.9,1.8,271.9
23,,MADHYA PRADESH,MAIHAR,108.1,1468.8,2728.3,1034.8,,85.1,1.8,64.1,7.1,9.1,189.2
23,,MADHYA PRADESH,MAUGANJ,32,1016.6,1499.3,325.1,,16,2.6,12,1.9,2.2,72.4
23,,MADHYA PRADESH,PANDHURNA,103.3,944.7,2054.1,1357,,168.2,6.1,35.7,17.2,6.8,172.7
11,,SIKKIM,GANGTOK,933.4,3045.1,11072.2,5005,,1181.1,18.6,266.1,21.5,33.6,1156.4
11,,SIKKIM,GYALSHING,15,286.3,617.9,251.7,,94.3,3.4,6.3,1.3,2,91.9
11,,SIKKIM,MANGAN,18.5,227.8,434.2,273.3,,86.6,1.4,5.8,1.8,0.5,137.2
11,,SIKKIM,NAMCHI,114.3,701.8,1709.9,905.7,,291.2,2.7,72.3,3.2,8.7,311.8
11,,SIKKIM,PAKYONG,68.2,609,1380.6,615.1,,175.6,8.3,31.3,4.3,12.3,276.6
11,,SIKKIM,SORENG,3.8,142.8,259.1,91.2,,34.3,3.3,1.8,0.2,0,33.7
18,799,ASSAM,BAJALI,70.3,724.1,1224.7,915.3,312924,143.9,0.1,67.6,3.4,9.9,397.4
18,,ASSAM,TAMULPUR,17,230.2,318.6,162.1,,11.7,0.5,1.8,0.7,0.7,76.1
17,800,MEGHALAYA,EASTERN WEST KHASI HILLS,12.6,176.8,240.9,75.2,221343,6.2,0,2.9,2,0.9,47.4
17,299,MEGHALAYA,WEST JAINTIA HILLS,161.2,898.2,1843.6,600.7,457189,40.9,0.7,65.4,4,10.5,225.1
15,288,MIZORAM,SIAHA,23.1,125.8,201.2,172.4,85767,53.3,0,1.9,0.1,1.5,90.3
13,,NAGALAND,CHUMOUKEDIMA,125.4,524.1,964.8,738.8,,55.2,4,31.8,2.1,7.6,510.4
6,87,HARYANA,NUH,148.2,1549.3,2919.8,1583.1,1698113,207.5,0.9,227.3,6.7,93.3,205.8
3,797,PUNJAB,MALERKOTLA,284.7,2618.1,6213.5,2643.8,639648,211.7,1.9,111,23.4,51.4,300.3
8,,RAJASTHAN,ANUPGARH,231,1669.8,3316.4,5748.4,,278.4,2.1,87.2,15,21.6,530.3
8,,RAJASTHAN,BALOTRA,286.8,2393,4268.9,4415.7,,390.2,4.6,166.7,8.1,21.2,444.4
8,,RAJASTHAN,BEAWAR,319.7,2851.1,5993.3,5276.2,,1017.6,16.9,154.5,23.6,42.8,799.6
8,,RAJASTHAN,DEEG,90.5,1541.4,2542.9,2230.5,,107.9,0.6,41.6,11.6,3.9,316.3
8,,RAJASTHAN,DIDWANA-KUCHAMAN,287.8,3487.9,6251.2,5234.8,,511.5,13.3,247.9,18.6,30.4,856.5
8,,RAJASTHAN,DUDU,104.8,996.5,1681.6,2808.2,,490.9,6,67.3,3.1,27.7,250.9
8,,RAJASTHAN,GANGAPURCITY,94.1,2224.2,3665.8,2612,,355.8,2.7,86.6,8.7,8.3,612.9
8,,RAJASTHAN,JAIPUR RURAL,505.9,5212.9,9340.7,10208.6,,875.5,22.7,411.8,38.7,109.7,1279.1
8,,RAJASTHAN,JODHPUR RURAL,327.1,3167.6,5553.9,7674,,697.5,3.7,193,13.6,30.7,898.2
8,,RAJASTHAN,KEKRI,112,1315.6,2461.6,3097.9,,240.2,3.6,56.8,5.5,8.2,308.3
8,,RAJASTHAN,KHAIRTHAL-TIJARA,1017.4,3933.7,10162.9,10581.4,,2088.4,2.4,545.8,33.1,222,1286.7
8,,RAJASTHAN,KOTPUTLI-BEHROR,673.6,3919.3,8309.2,7382.8,,788.6,11.6,347.5,29.1,82.3,930.2
8,,RAJASTHAN,NEEM KA THANA,218.7,3736.9,6523.3,5372.1,,390.5,15.6,223.1,28.5,30.7,1315.8
8,,RAJASTHAN,PHALODI,116.3,895.4,1587.4,2551.3,,163,0.6,148.8,4.2,9.8,285
8,,RAJASTHAN,SALUMBER,41.5,827.7,1340,803.8,,102.3,0.1,26.3,1.8,2.8,118.5
8,,RAJASTHAN,SANCHORE,73.9,744.3,1209,1393,,101.6,1,43,1.6,9.2,175.4
8,,RAJASTHAN,SHAHPURA,70,1177.5,2041.8,2547.7,,223.4,0.6,58,4.4,11,329.2
37,805,ANDHRA PRADESH,ALLURI SITHARAMA RAJU,65.2,1052.9,1532.2,1799.2,1248236,53.5,2.7,20.6,9.9,0.6,508.4
37,804,ANDHRA PRADESH,ANAKAPALLI,404.4,3833.9,7329.8,13075.8,2614603,2294.9,4,265.3,134.5,69.8,1952.2
37,813,ANDHRA PRADESH,ANNAMAYYA,374.4,4255.5,8494.5,14259.4,2228149,1646.7,11.9,241.8,194,94,2155.4
37,810,ANDHRA PRADESH,BAPATLA,315.7,3896.1,8218.4,16722.5,2011705,2002.3,12.2,138.3,293.1,92.8,1966.7
37,807,ANDHRA PRADESH,DR. B.R. AMBEDKAR KONASEEMA,493.8,5117.7,9419.5,19986.9,2237490,3217.1,16,356.9,248.9,91.2,2216.2
37,808,ANDHRA PRADESH,ELURU,735.5,6360.6,12480.6,23529.9,2567935,3436.3,15,432.9,414.2,133.1,2761.2
37,806,ANDHRA PRADESH,KAKINADA,1121,7527.5,18909.7,29088.2,2651866,5331.5,54.3,634.1,445.1,235.4,3500.1
37,815,ANDHRA PRADESH,NANDYAL,420.9,3521.1,7121.6,15291.9,2424736,2136.3,11.5,214,188.7,126.7,2381.8
37,809,ANDHRA PRADESH,NTR,3178.5,10474.2,30318.4,74254.3,2728450,10172,41.3,1240.2,766.9,463.6,6186.3
37,811,ANDHRA PRADESH,PALNADU,598.6,4423.4,8521.4,20546,2839883,2569.2,11.3,225.1,348.5,141.4,2094.4
37,803,ANDHRA PRADESH,PARVATHIPURAM MANYAM,91,1366.7,2418.1,3885.3,1238339,386.9,4.2,50.9,39.9,15.5,957.4
37,814,ANDHRA PRADESH,SRI SATHYA SAI,769.6,3473.6,8247.3,14334.4,2481445,1656,26.6,530.9,151.1,65,2525.6
37,812,ANDHRA PRADESH,TIRUPATI,1700.2,9612,44236.1,32508.2,2937266,6604,76.3,878.6,697.6,269.9,5280.3
29,798,KARNATAKA,VIJAYANAGARA,528.5,2833.3,7318,6050.4,1438218,796.9,12.8,268.2,71.5,27,907.5
33,787,TAMIL NADU,CHENGALPATTU,4316.9,20172.5,61760.1,52556.6,4306047,18045.1,79.8,1079.3,531.2,491.2,9233.7
33,789,TAMIL NADU,KALLAKURICHI,228.2,2578.5,4410.1,11259.6,2060857,618.2,7.6,106.8,122.3,12.6,1520.8
33,786,TAMIL NADU,RANIPET,532.2,3123.9,7384,10214.8,1417744,982.6,8,145.4,125.4,58.3,1894.5
33,790,TAMIL NADU,TENKASI,328.1,3931.6,7922.5,12731.5,1840439,1564.7,5.4,257,140,26.7,1527.9
33,788,TAMIL NADU,TIRUPATHUR,335,2518.5,5101.9,8700.8,1633345,597.3,4.3,123,111,50.4,1301.2
27,515,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,4407.3,14268.5,45225,41348.7,5597332,11152.1,26.4,2090.8,349.7,437.9,4896.8
27,525,MAHARASHTRA,DHARASHIV,739,3839.2,8216.9,6864.1,2346562,889.6,7.8,312.6,55.4,42,1033.1